#,Job_ID,WeatherFile,ModelFile,@@NAME@@,@@UNITHTCOP@@,@@UNITHTCURVE_CAPFT@@,@@UNITHTCURVE_CAPFFF@@,@@UNITHTCURVE_EIRFT@@,@@UNITHTCURVE_EIRFFF@@,@@UNITHTCURVE_PLFFPLR@@,@@UNITHTCURVE_DEFROST@@,@@UNITCLCOP@@,@@UNITCLCURVE_CAPFT@@,@@UNITCLCURVE_CAPFFF@@,@@UNITCLCURVE_EIRFT@@,@@UNITCLCURVE_EIRFFF@@,@@UNITCLCURVE_PLFFPLR@@,@@OFFCOEF@@,@@ONCOEF@@,@@DHWCOP@@,@@UNITLPD@@,@@FLOWUNIT@@,@@SPUNIT@@,@@SPHVACUNIT@@,@@WALLU@@,@@CEILINGU@@,@@SLABU@@,@@WINU@@,@@SHGC@@,@@LTGSTR@@,@@LTGINTPKG@@,@@LTGEXTPKG@@,@@UNITHTST@@,@@UNITCLST@@,@@CORHTCOP@@,@@CORHTCURVE_CAPFT@@,@@CORHTCURVE_CAPFFF@@,@@CORHTCURVE_EIRFT@@,@@CORHTCURVE_EIRFFF@@,@@CORHTCURVE_PLFFPLR@@,@@CORHTCURVE_DEFROST@@,@@CORCLCOP@@,@@CORCLCURVE_CAPFT@@,@@CORCLCURVE_CAPFFF@@,@@CORCLCURVE_EIRFT@@,@@CORCLCURVE_EIRFFF@@,@@CORCLCURVE_PLFFPLR@@,@@LPDCOR@@,@@FLOWCORR@@,@@SPCORR@@,@@SPHVACCOR@@,@@CORHTST@@,@@CORCLST@@,@@BSMTHTCOP@@,@@BSMTHTCURVE_CAPFT@@,@@BSMTHTCURVE_CAPFFF@@,@@BSMTHTCURVE_EIRFT@@,@@BSMTHTCURVE_EIRFFF@@,@@BSMTHTCURVE_PLFFPLR@@,@@BSMTHTCURVE_DEFROST@@,@@BSMTCLCOP@@,@@BSMTCLCURVE_CAPFT@@,@@BSMTCLCURVE_CAPFFF@@,@@BSMTCLCURVE_EIRFT@@,@@BSMTCLCURVE_EIRFFF@@,@@BSMTCLCURVE_PLFFPLR@@,@@FLOWBSMT@@,@@SPBSMT@@,@@SPHVACBSMT@@,@@BSMTWU@@,@@FLOORU@@,@@BSMTHTST@@,@@BSMTCLST@@,@@WDB@@,@@SDB@@,@@SWB@@,@@LAT@@,@@LONG@@,Message,Warnings,Errors,Hours,Minutes,Seconds,c0: Electricity:Facility [J](RunPeriod),c1: InteriorLights:Electricity [J](RunPeriod),c2: ExteriorLights:Electricity [J](RunPeriod),c3: Appl:InteriorEquipment:Electricity [J](RunPeriod),c4: Misc:InteriorEquipment:Electricity [J](RunPeriod),c5: Water Heater:WaterSystems:Electricity [J](RunPeriod),c6: Ventilation (simple):Fans:Electricity [J](RunPeriod),c7: General:Fans:Electricity [J](RunPeriod),c8: Electricity:HVAC [J](RunPeriod),c9: Cooling:Electricity [J](RunPeriod),c10: Heating:Electricity [J](RunPeriod),c11: Pumps:Electricity [J](RunPeriod)
877,878,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,extWallU_0.155,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.185,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,5.38,8.989251366543839E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8881765859440747E11,5.253303293772758E9,2.3677691318927696E10,3.3370719989743054E11,7.129647091250537E10,2.3873303766599463E11,0.0
878,879,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,extWallU_0.16,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.194,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,3.71,9.012015739260809E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8881846807943054E11,5.253303293772758E9,2.38244202712936E10,3.3598282768408966E11,7.131644225013052E10,2.4084196516266223E11,0.0
87,88,USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,windowU_0.6,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,3.407,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,96,2,0,4,20.51,1.1593525591128499E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.88911365196081E11,5.253303293772758E9,4.426122993269311E10,5.940409157542075E11,1.300685292782317E11,4.1971115654328394E11,0.0
879,880,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,extWallU_0.165,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.203,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,2.29,9.034101144544664E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8883436792476517E11,5.253303293772758E9,2.396625547750349E10,3.381754683671534E11,7.134145538000479E10,2.4286775750964224E11,0.0
880,881,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,extWallU_0.17,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.213,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,2.82,9.057532902784492E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8883730717401532E11,5.253303293772758E9,2.4117837269070267E10,3.405157049418949E11,7.137090080834131E10,2.4502696686447986E11,0.0
881,882,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,extWallU_0.175,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.223,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,2.90,9.080013844742544E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8884059492961642E11,5.253303293772758E9,2.426346566982476E10,3.4276051138207965E11,7.140222279875742E10,2.4709482291349872E11,0.0
882,883,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,extWallU_0.18,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.233,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,4.71,9.101592456437322E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8884401783986432E11,5.253303293772758E9,2.440339801005335E10,3.449149496413267E11,7.143480101841347E10,2.490767506128604E11,0.0
883,884,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,extWallU_0.185,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.244,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,1.19,9.124318336742683E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8883991481390125E11,5.253303293772758E9,2.455162642871165E10,3.4719164069781E11,7.147371779076913E10,2.511662964783299E11,0.0
884,885,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,extWallU_0.19,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.255,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,5,59.23,9.146124117392633E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8884272075475555E11,5.253303293772758E9,2.469353268216332E10,3.493694128219563E11,7.151288956521638E10,2.5316299057457712E11,0.0
885,886,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,extWallU_0.195,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.267,0.066881979,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,3.37,9.168885007045444E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.888458754734603E11,5.253303293772758E9,2.4841866490620453E10,3.5164234706853174E11,7.155675760805595E10,2.5524372296985495E11,0.0
886,887,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,ceilingU_0.005,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.013,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,21.22,8.368805993000956E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8870022792523148E11,5.253303293772758E9,1.979867426015799E10,2.7178009321231586E11,7.24602657196786E10,1.795211532324787E11,0.0
887,888,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,ceilingU_0.01,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.026,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,13.85,8.400665881496042E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8870133681038712E11,5.253303293772758E9,1.9978117087972958E10,2.749649731766594E11,7.219741410303162E10,1.827894419856576E11,0.0
888,889,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,ceilingU_0.015,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.038,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,12.47,8.431181436330199E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8870143468305383E11,5.253303293772758E9,2.016440422727922E10,2.78016430787417E11,7.205503098066623E10,1.8579699557946985E11,0.0
88,89,USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,windowU_0.65,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.066881979,0.037333415,3.691,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,101,2,0,4,41.91,1.176546855211497E12,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8891828445775293E11,5.253303293772758E9,4.552552423205454E10,6.112282925911808E11,1.3235871922877933E11,4.3334404913035266E11,0.0
889,890,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,ceilingU_0.02,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.051,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,9.16,8.465402305899751E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8870220809512656E11,5.253303293772758E9,2.038056511632233E10,2.814377443322965E11,7.198971858316414E10,1.89067460632812E11,0.0
890,891,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,ceilingU_0.025,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.064,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,7.09,8.499976627513763E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.8870294584066602E11,5.253303293772758E9,2.0604078202909134E10,2.8489443874816437E11,7.198749210890443E10,1.9230286843635175E11,0.0
891,892,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw,common_hp_heatedbsmtIECC_2012_V8.7.idf,ceilingU_0.03,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,1,1,0.92,0.5,0.021252479,311.05,62.21,0.051546824,0.077,0.037333415,2.2712,0.4,50,0,0,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,Defrost_EIR_FT,2,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.7,0.051,311.05,62.21,20,22.2222,1,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,HPACCOOLPLFFPLR,Defrost_EIR_FT,1000,HPACcoolCapFT,HPACcoolCapFFF,HPACCOOLEIRFT,HPACcoolEIRFFF,HPACCOOLPLFFPLR,0.01,62.21,24.884,0.027847585,0.049468248,15,27,-30,33,22,45,-110,EnergyPlus Completed Successfully,55,2,0,6,3.21,8.534228683193829E11,2.3478781922505703E10,7.884E8,1.597900306580529E11,1.8708976228822015E11,1.887036647010234E11,5.253303293772758E9,2.083156367619878E10,2.883189254558083E11,7.201839884114322E10,1.954689629384647E11,0.0
